This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"June 6, 2017",0,0.124742219
"June 7, 2017",0,0.124742219
"June 8, 2017",0.227685308,0.334575072
"June 9, 2017",0,0.334575072
"June 10, 2017",0.032096867,0.344516586
"June 11, 2017",0.002208502,0.304959622
"June 12, 2017",0.028043931,0.290034608
"June 13, 2017",0,0.290034608
"June 14, 2017",0.000464169,0.290498777
"June 15, 2017",0,0.06281347
"June 16, 2017",0.029357763,0.092171233
"June 17, 2017",0,0.060074366
"June 18, 2017",0,0.057865864
"June 19, 2017",0.035423378,0.065245311
"June 20, 2017",0,0.065245311
"June 21, 2017",0.000545957,0.065327099
"June 22, 2017",0,0.065327099
"June 23, 2017",0.004766404,0.040735739
"June 24, 2017",0,0.040735739
"June 25, 2017",0,0.040735739
"June 26, 2017",0,0.005312361
"June 27, 2017",0.046254632,0.051566993
"June 28, 2017",0.080295781,0.131316817
"June 29, 2017",0.015882558,0.147199375
"June 30, 2017",0.025822197,0.168255168
"July 1, 2017",0.06997473,0.238229899
"July 2, 2017",0.078761173,0.316991072
"July 3, 2017",0.117908671,0.434899743
"July 4, 2017",0.005636037,0.394281148
"July 5, 2017",0.01406978,0.328055148
"July 6, 2017",0.160057648,0.472230237
"July 7, 2017",0.025543159,0.471951198
"July 8, 2017",1.077406535,1.479383003
"July 9, 2017",0.012894291,1.413516121
"July 10, 2017",0.332155473,1.627762922
"July 11, 2017",0.339770986,1.961897872
"July 12, 2017",0.953093173,2.900921264
"July 13, 2017",0.869267587,3.610131203
"July 14, 2017",0.045637916,3.63022596
"July 15, 2017",1.772759559,4.325578983
"July 16, 2017",0.002285106,4.314969799
"July 17, 2017",0.546113533,4.528927859
"July 18, 2017",2.346487506,6.535644379
"July 19, 2017",1.049928693,6.632479899
"July 20, 2017",0.837694269,6.600906581
"July 21, 2017",0.000528907,6.555797572
"July 22, 2017",0,4.783038014
"July 23, 2017",0.004580106,4.785333013
"July 24, 2017",1.263806315,5.503025795
"July 25, 2017",1.129270613,4.285808903
"July 26, 2017",0.912288861,4.148169071
"July 27, 2017",0.047914408,3.358389209
"July 28, 2017",0.329995948,3.68785625
"July 29, 2017",0.373738556,4.061594806
"July 30, 2017",0.25263161,4.30964631
"July 31, 2017",0.007009563,3.052849558
"August 1, 2017",0,1.923578945
"August 2, 2017",0,1.011290084
"August 3, 2017",0.001782965,0.965158642
"August 4, 2017",0.138915168,0.774077862
"August 5, 2017",0.623962826,1.024302132
"August 6, 2017",0.043142072,0.814812594
"August 7, 2017",0.248103051,1.055906083
"August 8, 2017",0.158963548,1.214869631
"August 9, 2017",0.330777111,1.545646742
"August 10, 2017",0.971647686,2.515511463
"August 11, 2017",0.678468058,3.055064353
"August 12, 2017",0.098004384,2.529105911
"August 13, 2017",0.175375537,2.661339375
