This data was generated by SERVIR's ClimateSERV system (http://ClimateSERV.servirglobal.net/),,
Date,Average_CHIRPS_Rainfall(mm/day),
"May 10, 2017",0.257993127,7.600010522
"May 11, 2017",0.252917662,5.603749916
"May 12, 2017",0.698126497,5.017371377
"May 13, 2017",0.903598419,3.858933249
"May 14, 2017",0.476445085,3.876307407
"May 15, 2017",2.293590309,4.882671098
"May 16, 2017",2.002374854,6.885045951
"May 17, 2017",0.138992773,6.766045597
"May 18, 2017",0,6.513127936
"May 19, 2017",0,5.815001439
"May 20, 2017",0,4.91140302
"May 21, 2017",0,4.434957935
"May 22, 2017",0,2.141367627
"May 23, 2017",0.079887875,0.218880648
"May 24, 2017",0.04895582,0.128843695
"May 25, 2017",0,0.128843695
"May 26, 2017",0.038979396,0.167823091
"May 27, 2017",0.537821021,0.705644112
"May 28, 2017",0.22246267,0.928106782
"May 29, 2017",1.363825566,2.291932348
"May 30, 2017",1.163331457,3.375375931
"May 31, 2017",0,3.32642011
"June 1, 2017",0,3.32642011
"June 2, 2017",0,3.287440715
"June 3, 2017",0,2.749619694
"June 4, 2017",0,2.527157024
"June 5, 2017",0.00522268,1.168554137
"June 6, 2017",0,0.00522268
"June 7, 2017",0,0.00522268
"June 8, 2017",0,0.00522268
"June 9, 2017",0,0.00522268
"June 10, 2017",0,0.00522268
"June 11, 2017",0,0.00522268
"June 12, 2017",0,0
"June 13, 2017",0,0
"June 14, 2017",0,0
"June 15, 2017",0,0
"June 16, 2017",0,0
"June 17, 2017",0,0
"June 18, 2017",0,0
"June 19, 2017",0,0
"June 20, 2017",0,0
"June 21, 2017",0.125216382,0.125216382
"June 22, 2017",0.013197697,0.138414079
"June 23, 2017",0,0.138414079
"June 24, 2017",0,0.138414079
"June 25, 2017",0,0.138414079
"June 26, 2017",0,0.138414079
"June 27, 2017",0.255302257,0.393716335
"June 28, 2017",0,0.268499954
"June 29, 2017",0.007883696,0.263185952
"June 30, 2017",0.003576512,0.266762464
"July 1, 2017",0,0.266762464
"July 2, 2017",0,0.266762464
"July 3, 2017",0.290282212,0.557044676
"July 4, 2017",0.241779586,0.543522005
"July 5, 2017",0.008336464,0.551858469
"July 6, 2017",0.047969204,0.591943977
"July 7, 2017",3.157661395,3.74602886
"July 8, 2017",0.183394373,3.929423233
"July 9, 2017",0,3.929423233
"July 10, 2017",0,3.639141021
"July 11, 2017",6.652505131,10.04986657
"July 12, 2017",2.172129313,12.21365942
"July 13, 2017",4.259883902,16.42557411
"July 14, 2017",0.014829275,13.28274199
"July 15, 2017",0,13.09934762
"July 16, 2017",0.652278577,13.7516262
"July 17, 2017",0,13.7516262
"July 18, 2017",10.82744499,17.92656606
"July 19, 2017",1.841007211,17.59544396
"July 20, 2017",2.82333012,16.15889017
"July 21, 2017",0,16.1440609
"July 22, 2017",0,16.1440609
"July 23, 2017",0,15.49178232
"July 24, 2017",4.460969914,19.95275224
"July 25, 2017",3.932970295,13.05827754
"July 26, 2017",3.757877328,14.97514766
